t1B1c1, t1B1c1, t1C1c1, t1C1c1, t1D1c1, t1D1c1, t1E1c1, t1E1c1, t1F1c1, t1F1c1, t1G1c1, t1G1c1, 
Sample Loc:, Sample ID:, Sample Loc:, Sample ID:, Sample Loc:, Sample ID:, Sample Loc:, Sample ID:, Sample Loc:, Sample ID:, Sample Loc:, Sample ID:, 
p1B6, , p1C6, , p1D6, , p1E6, , p1F6, , p1G6, , 
X Values, Y Values, X Values, Y Values, X Values, Y Values, X Values, Y Values, X Values, Y Values, X Values, Y Values, 
2715.04, 0.05412875, 2715.04, 0.04821505, 2715.04, 0.00461987, 2715.04, 0.00102021, 2715.04, -0.0042049, 2715.04, 0.00811075, 
2715.24, 0.05434259, 2715.24, 0.04773241, 2715.24, 0.0044172, 2715.24, 0.00070174, 2715.24, -0.00428081, 2715.24, 0.00842298, 
2715.44, 0.05473206, 2715.44, 0.04781439, 2715.44, 0.00481225, 2715.44, 0.00071195, 2715.44, -0.0040969, 2715.44, 0.00862602, 
2715.64, 0.05482861, 2715.64, 0.04719852, 2715.64, 0.00434807, 2715.64, -0.0005052, 2715.64, -0.00482446, 2715.64, 0.00835747, 
2715.84, 0.05525868, 2715.84, 0.04811243, 2715.84, 0.00542918, 2715.84, -0.00038443, 2715.84, -0.00410177, 2715.84, 0.00911935, 
2716.04, 0.05529528, 2716.04, 0.04819188, 2716.04, 0.00488479, 2716.04, -0.00042432, 2716.04, -0.00407053, 2716.04, 0.00911183, 
2716.24, 0.05594199, 2716.24, 0.04894807, 2716.24, 0.00531026, 2716.24, -0.00032201, 2716.24, -0.00386424, 2716.24, 0.0094835, 
2716.44, 0.05638148, 2716.44, 0.04918306, 2716.44, 0.00552951, 2716.44, -0.00055909, 2716.44, -0.00425463, 2716.44, 0.01002869, 
2716.64, 0.0564355, 2716.64, 0.04889378, 2716.64, 0.00549986, 2716.64, -0.00101402, 2716.64, -0.00469738, 2716.64, 0.00963916, 
2716.84, 0.05628839, 2716.84, 0.04831403, 2716.84, 0.00546472, 2716.84, -0.00133747, 2716.84, -0.00462788, 2716.84, 0.00977395, 
2717.04, 0.05604008, 2717.04, 0.04847215, 2717.04, 0.00512914, 2717.04, -0.00165083, 2717.04, -0.00551969, 2717.04, 0.00937167, 
2717.24, 0.05580502, 2717.24, 0.04884674, 2717.24, 0.00559562, 2717.24, -0.00162828, 2717.24, -0.00537147, 2717.24, 0.00969555, 
2717.44, 0.05521025, 2717.44, 0.04893361, 2717.44, 0.00627253, 2717.44, -0.00088725, 2717.44, -0.00489896, 2717.44, 0.00995009, 
2717.64, 0.05503569, 2717.64, 0.04846099, 2717.64, 0.0064279, 2717.64, -0.00057423, 2717.64, -0.00474103, 2717.64, 0.01026197, 
2717.84, 0.05460993, 2717.84, 0.04788373, 2717.84, 0.00644661, 2717.84, -0.00043881, 2717.84, -0.00517982, 2717.84, 0.01035907, 
2718.04, 0.05448674, 2718.04, 0.04760535, 2718.04, 0.00650591, 2718.04, 0.00011796, 2718.04, -0.00522059, 2718.04, 0.00963209, 
2718.24, 0.05424863, 2718.24, 0.04819058, 2718.24, 0.00647321, 2718.24, 0.00029765, 2718.24, -0.00492222, 2718.24, 0.00924519, 
2718.44, 0.0544011, 2718.44, 0.04806103, 2718.44, 0.00674023, 2718.44, 0.00048504, 2718.44, -0.00427837, 2718.44, 0.00922432, 
2718.64, 0.05440096, 2718.64, 0.04813208, 2718.64, 0.00648558, 2718.64, 0.00064697, 2718.64, -0.00424845, 2718.64, 0.00804876, 
2718.84, 0.05410562, 2718.84, 0.04710079, 2718.84, 0.0058092, 2718.84, 0.00029522, 2718.84, -0.00423513, 2718.84, 0.00723941, 
2719.04, 0.05344406, 2719.04, 0.04708838, 2719.04, 0.0055728, 2719.04, 0.0002172, 2719.04, -0.00420694, 2719.04, 0.00694313, 
2719.24, 0.05366645, 2719.24, 0.04693906, 2719.24, 0.00557874, 2719.24, -0.00008495, 2719.24, -0.00396548, 2719.24, 0.0074586, 
2719.44, 0.0534894, 2719.44, 0.0471267, 2719.44, 0.00537165, 2719.44, -0.00019013, 2719.44, -0.0039005, 2719.44, 0.00752332, 
2719.64, 0.05381307, 2719.64, 0.04750934, 2719.64, 0.00511628, 2719.64, -0.00060617, 2719.64, -0.00421801, 2719.64, 0.0070768, 
2719.84, 0.05374189, 2719.84, 0.04835099, 2719.84, 0.00567531, 2719.84, -0.0003376, 2719.84, -0.0037655, 2719.84, 0.00745952, 
2720.04, 0.05365265, 2720.04, 0.04842126, 2720.04, 0.00476245, 2720.04, -0.00062551, 2720.04, -0.00389981, 2720.04, 0.00782676, 
2720.24, 0.05441364, 2720.24, 0.04902463, 2720.24, 0.00504866, 2720.24, -0.00013093, 2720.24, -0.00362438, 2720.24, 0.00875478, 
2720.44, 0.05459099, 2720.44, 0.04885418, 2720.44, 0.00506811, 2720.44, -0.00039271, 2720.44, -0.00366478, 2720.44, 0.00953995, 
2720.64, 0.0542928, 2720.64, 0.04884935, 2720.64, 0.00498192, 2720.64, -0.00056293, 2720.64, -0.0035969, 2720.64, 0.00978586, 
2720.84, 0.05425518, 2720.84, 0.0489473, 2720.84, 0.00461345, 2720.84, -0.00092688, 2720.84, -0.00299268, 2720.84, 0.01048762, 
2721.04, 0.05368786, 2721.04, 0.04930719, 2721.04, 0.00448873, 2721.04, -0.0011414, 2721.04, -0.00376458, 2721.04, 0.01007463, 
2721.24, 0.0535999, 2721.24, 0.04921043, 2721.24, 0.0052452, 2721.24, -0.00126152, 2721.24, -0.00364007, 2721.24, 0.01078237, 
2721.44, 0.05358403, 2721.44, 0.04895048, 2721.44, 0.00585839, 2721.44, -0.00141415, 2721.44, -0.00370372, 2721.44, 0.01099411, 
2721.64, 0.05350944, 2721.64, 0.04857093, 2721.64, 0.00580595, 2721.64, -0.00158754, 2721.64, -0.00424841, 2721.64, 0.0106199, 
2721.84, 0.05393719, 2721.84, 0.04903773, 2721.84, 0.006167, 2721.84, -0.00099594, 2721.84, -0.00468974, 2721.84, 0.01032744, 
2722.04, 0.05433364, 2722.04, 0.04906492, 2722.04, 0.00618981, 2722.04, -0.00056443, 2722.04, -0.00464773, 2722.04, 0.00958017, 
2722.24, 0.05406239, 2722.24, 0.0486068, 2722.24, 0.00622264, 2722.24, -0.00058492, 2722.24, -0.00484497, 2722.24, 0.00912713, 
2722.44, 0.05414394, 2722.44, 0.0479264, 2722.44, 0.00655545, 2722.44, -0.0002563, 2722.44, -0.00447514, 2722.44, 0.00853643, 
2722.64, 0.05401429, 2722.64, 0.04733529, 2722.64, 0.00620923, 2722.64, -0.00031254, 2722.64, -0.00520686, 2722.64, 0.00736168, 
2722.84, 0.05337498, 2722.84, 0.04683538, 2722.84, 0.00549306, 2722.84, -0.00039102, 2722.84, -0.00496623, 2722.84, 0.00707329, 
2723.04, 0.05355031, 2723.04, 0.04739438, 2723.04, 0.00530374, 2723.04, -0.0004581, 2723.04, -0.00479842, 2723.04, 0.00654443, 
2723.24, 0.05388813, 2723.24, 0.04725069, 2723.24, 0.00545252, 2723.24, -0.00033717, 2723.24, -0.00497424, 2723.24, 0.00685921, 
2723.44, 0.05464452, 2723.44, 0.04811607, 2723.44, 0.00567618, 2723.44, -0.000122, 2723.44, -0.00457715, 2723.44, 0.00687254, 
2723.64, 0.05506124, 2723.64, 0.04848918, 2723.64, 0.00592237, 2723.64, 0.00003305, 2723.64, -0.00463247, 2723.64, 0.00660788, 
2723.84, 0.0552921, 2723.84, 0.04892255, 2723.84, 0.00598066, 2723.84, 0.00043693, 2723.84, -0.00423833, 2723.84, 0.0070853, 
2724.04, 0.05556598, 2724.04, 0.04934461, 2724.04, 0.00575131, 2724.04, 0.00073448, 2724.04, -0.00397538, 2724.04, 0.00793515, 
2724.24, 0.05650089, 2724.24, 0.04995983, 2724.24, 0.00648677, 2724.24, 0.00136939, 2724.24, -0.00320898, 2724.24, 0.00906461, 
2724.44, 0.05722599, 2724.44, 0.05024191, 2724.44, 0.00730252, 2724.44, 0.00212045, 2724.44, -0.00231592, 2724.44, 0.01012778, 
2724.64, 0.05717355, 2724.64, 0.05041776, 2724.64, 0.00745761, 2724.64, 0.00278448, 2724.64, -0.00169437, 2724.64, 0.01069134, 
2724.84, 0.05724734, 2724.84, 0.05041625, 2724.84, 0.00702431, 2724.84, 0.00282233, 2724.84, -0.00173659, 2724.84, 0.01105461, 
2725.04, 0.05756876, 2725.04, 0.05095988, 2725.04, 0.00749216, 2725.04, 0.00319123, 2725.04, -0.00239286, 2725.04, 0.01119441, 
2725.24, 0.05755082, 2725.24, 0.05109417, 2725.24, 0.00806672, 2725.24, 0.0033992, 2725.24, -0.00259264, 2725.24, 0.01186472, 
2725.44, 0.05747554, 2725.44, 0.05151503, 2725.44, 0.00797984, 2725.44, 0.00314445, 2725.44, -0.00286392, 2725.44, 0.01234254, 
2725.64, 0.05694177, 2725.64, 0.05151799, 2725.64, 0.00751859, 2725.64, 0.00278856, 2725.64, -0.00347872, 2725.64, 0.01168635, 
2725.84, 0.05675677, 2725.84, 0.05147512, 2725.84, 0.00740915, 2725.84, 0.0022126, 2725.84, -0.00391396, 2725.84, 0.0118004, 
2726.04, 0.05687246, 2726.04, 0.0508755, 2726.04, 0.00748227, 2726.04, 0.00191789, 2726.04, -0.00376992, 2726.04, 0.01146091, 
2726.24, 0.05596647, 2726.24, 0.04995535, 2726.24, 0.0069871, 2726.24, 0.00062141, 2726.24, -0.003976, 2726.24, 0.01094025, 
2726.44, 0.05520116, 2726.44, 0.04928017, 2726.44, 0.00647161, 2726.44, -0.00028062, 2726.44, -0.00460131, 2726.44, 0.01027027, 
2726.64, 0.05423658, 2726.64, 0.04798651, 2726.64, 0.00466492, 2726.64, -0.00173977, 2726.64, -0.00535848, 2726.64, 0.00953309, 
2726.84, 0.05338022, 2726.84, 0.04754101, 2726.84, 0.00372762, 2726.84, -0.00270568, 2726.84, -0.00576786, 2726.84, 0.00938199, 
2727.04, 0.05403172, 2727.04, 0.04782649, 2727.04, 0.00376101, 2727.04, -0.00322038, 2727.04, -0.00586607, 2727.04, 0.00982144, 
2727.24, 0.05398548, 2727.24, 0.04733079, 2727.24, 0.0043023, 2727.24, -0.00335914, 2727.24, -0.00557765, 2727.24, 0.01038483, 
2727.44, 0.05373144, 2727.44, 0.04763104, 2727.44, 0.00433624, 2727.44, -0.00316525, 2727.44, -0.00496276, 2727.44, 0.01001054, 
2727.64, 0.05394341, 2727.64, 0.04735527, 2727.64, 0.00446619, 2727.64, -0.00262392, 2727.64, -0.00519338, 2727.64, 0.01003111, 
2727.84, 0.05427807, 2727.84, 0.047605, 2727.84, 0.00468488, 2727.84, -0.00216137, 2727.84, -0.00444652, 2727.84, 0.01024134, 
2728.04, 0.05415754, 2728.04, 0.04796276, 2728.04, 0.00542032, 2728.04, -0.00172282, 2728.04, -0.00408244, 2728.04, 0.01044151, 
2728.24, 0.05444554, 2728.24, 0.04811456, 2728.24, 0.00660836, 2728.24, -0.00112375, 2728.24, -0.00333386, 2728.24, 0.01092435, 
2728.44, 0.05402618, 2728.44, 0.04832573, 2728.44, 0.0067208, 2728.44, 0.00006033, 2728.44, -0.00286093, 2728.44, 0.01136566, 
2728.64, 0.05370605, 2728.64, 0.04852663, 2728.64, 0.00620223, 2728.64, 0.00038931, 2728.64, -0.00314067, 2728.64, 0.01132591, 
2728.84, 0.05347685, 2728.84, 0.04889358, 2728.84, 0.00587739, 2728.84, 0.00035835, 2728.84, -0.00355722, 2728.84, 0.01120218, 
2729.04, 0.05386339, 2729.04, 0.04963457, 2729.04, 0.00664731, 2729.04, 0.00101343, 2729.04, -0.00368769, 2729.04, 0.01155871, 
2729.24, 0.0535948, 2729.24, 0.04977031, 2729.24, 0.00687691, 2729.24, 0.00088499, 2729.24, -0.00375955, 2729.24, 0.01172455, 
2729.44, 0.05379607, 2729.44, 0.05059878, 2729.44, 0.00694252, 2729.44, 0.00099714, 2729.44, -0.00337145, 2729.44, 0.01167168, 
2729.64, 0.05358509, 2729.64, 0.050727, 2729.64, 0.00626623, 2729.64, 0.00041919, 2729.64, -0.00344142, 2729.64, 0.01107197, 
2729.84, 0.05342281, 2729.84, 0.05080102, 2729.84, 0.00576284, 2729.84, 0.00047428, 2729.84, -0.00375962, 2729.84, 0.01073349, 
2730.04, 0.05383024, 2730.04, 0.05107455, 2730.04, 0.00550836, 2730.04, 0.00064558, 2730.04, -0.0036844, 2730.04, 0.01047226, 
2730.24, 0.05268693, 2730.24, 0.05033691, 2730.24, 0.00407956, 2730.24, 0.0001394, 2730.24, -0.00475562, 2730.24, 0.00961883, 
2730.44, 0.05237495, 2730.44, 0.05017751, 2730.44, 0.00324363, 2730.44, -0.00002593, 2730.44, -0.00524904, 2730.44, 0.00942094, 
2730.64, 0.05216771, 2730.64, 0.04959869, 2730.64, 0.00245046, 2730.64, -0.00058822, 2730.64, -0.00548284, 2730.64, 0.00921549, 
2730.84, 0.05208681, 2730.84, 0.04993935, 2730.84, 0.00293717, 2730.84, -0.00051793, 2730.84, -0.00518724, 2730.84, 0.00937558, 
2731.04, 0.05233419, 2731.04, 0.04999702, 2731.04, 0.00306347, 2731.04, -0.00016794, 2731.04, -0.00481422, 2731.04, 0.0096498, 
2731.24, 0.05161085, 2731.24, 0.04886873, 2731.24, 0.00264453, 2731.24, -0.00029062, 2731.24, -0.00502007, 2731.24, 0.00909108, 
2731.44, 0.05175493, 2731.44, 0.04833589, 2731.44, 0.00262313, 2731.44, 0.00002763, 2731.44, -0.00518487, 2731.44, 0.00877171, 
2731.64, 0.05295279, 2731.64, 0.04804498, 2731.64, 0.00300893, 2731.64, 0.00028847, 2731.64, -0.00523352, 2731.64, 0.00885723, 
2731.84, 0.05274802, 2731.84, 0.04796731, 2731.84, 0.00315856, 2731.84, 0.00018583, 2731.84, -0.00531372, 2731.84, 0.00859784, 
2732.04, 0.05264959, 2732.04, 0.04799445, 2732.04, 0.00359132, 2732.04, 0.00039338, 2732.04, -0.00530834, 2732.04, 0.00855194, 
2732.24, 0.05286848, 2732.24, 0.04730927, 2732.24, 0.00415827, 2732.24, 0.00026805, 2732.24, -0.00567655, 2732.24, 0.00858157, 
2732.44, 0.05300176, 2732.44, 0.04739396, 2732.44, 0.00419337, 2732.44, 0.00033561, 2732.44, -0.00516107, 2732.44, 0.00872841, 
2732.64, 0.05392643, 2732.64, 0.04751028, 2732.64, 0.00479609, 2732.64, 0.0005778, 2732.64, -0.00519515, 2732.64, 0.00899421, 
2732.84, 0.05416927, 2732.84, 0.04741522, 2732.84, 0.00523602, 2732.84, 0.00022235, 2732.84, -0.00450418, 2732.84, 0.00888774, 
2733.04, 0.05451422, 2733.04, 0.04710255, 2733.04, 0.00590564, 2733.04, 0.0007378, 2733.04, -0.00433753, 2733.04, 0.00913258, 
2733.24, 0.05401551, 2733.24, 0.0470565, 2733.24, 0.00557675, 2733.24, 0.00024943, 2733.24, -0.00431323, 2733.24, 0.00932195, 
2733.44, 0.05446603, 2733.44, 0.04759256, 2733.44, 0.00577852, 2733.44, 0.00013035, 2733.44, -0.00417503, 2733.44, 0.01021951, 
2733.64, 0.05413565, 2733.64, 0.047721, 2733.64, 0.00500243, 2733.64, 0.00006392, 2733.64, -0.00419129, 2733.64, 0.01064394, 
2733.84, 0.05389563, 2733.84, 0.04733597, 2733.84, 0.00440377, 2733.84, -0.0001976, 2733.84, -0.00496867, 2733.84, 0.01010561, 
2734.04, 0.05427849, 2734.04, 0.04779864, 2734.04, 0.00451271, 2734.04, -0.00044138, 2734.04, -0.00511812, 2734.04, 0.01057649, 
2734.24, 0.05408106, 2734.24, 0.04744279, 2734.24, 0.00376955, 2734.24, -0.00057303, 2734.24, -0.0054555, 2734.24, 0.01041354, 
2734.44, 0.05469596, 2734.44, 0.04763448, 2734.44, 0.00367465, 2734.44, -0.00088663, 2734.44, -0.00543144, 2734.44, 0.0105422, 
2734.64, 0.05493758, 2734.64, 0.04798233, 2734.64, 0.00417484, 2734.64, -0.00107172, 2734.64, -0.0050703, 2734.64, 0.0109432, 
2734.84, 0.05462499, 2734.84, 0.04875707, 2734.84, 0.00444919, 2734.84, -0.00044327, 2734.84, -0.00434115, 2734.84, 0.01109642, 
2735.04, 0.054549, 2735.04, 0.04874361, 2735.04, 0.00429299, 2735.04, -0.00044031, 2735.04, -0.00484708, 2735.04, 0.01148435, 
2735.24, 0.05435697, 2735.24, 0.04888596, 2735.24, 0.00464202, 2735.24, -0.00015971, 2735.24, -0.00471698, 2735.24, 0.01185205, 
2735.44, 0.05505704, 2735.44, 0.0501244, 2735.44, 0.00559852, 2735.44, 0.00047835, 2735.44, -0.00363485, 2735.44, 0.0120071, 
2735.64, 0.05501993, 2735.64, 0.05005661, 2735.64, 0.00559317, 2735.64, 0.00074131, 2735.64, -0.00418692, 2735.64, 0.01135774, 
2735.84, 0.05465688, 2735.84, 0.05003377, 2735.84, 0.00601121, 2735.84, 0.00054539, 2735.84, -0.00496734, 2735.84, 0.01144294, 
2736.04, 0.05447432, 2736.04, 0.04996576, 2736.04, 0.00612893, 2736.04, -0.00000775, 2736.04, -0.00512491, 2736.04, 0.01116949, 
2736.24, 0.05439604, 2736.24, 0.04963063, 2736.24, 0.0059532, 2736.24, -0.00057973, 2736.24, -0.00580547, 2736.24, 0.01022965, 
2736.44, 0.05402583, 2736.44, 0.04911312, 2736.44, 0.00516095, 2736.44, -0.00098686, 2736.44, -0.00551189, 2736.44, 0.00962927, 
2736.64, 0.05398462, 2736.64, 0.04875673, 2736.64, 0.00530068, 2736.64, -0.0011897, 2736.64, -0.00581945, 2736.64, 0.00956142, 
2736.84, 0.05330789, 2736.84, 0.04852811, 2736.84, 0.00452686, 2736.84, -0.00121253, 2736.84, -0.00589856, 2736.84, 0.0085735, 
2737.04, 0.05240219, 2737.04, 0.04783778, 2737.04, 0.00392639, 2737.04, -0.00120432, 2737.04, -0.00647816, 2737.04, 0.00847639, 
2737.24, 0.05152439, 2737.24, 0.04754853, 2737.24, 0.00357314, 2737.24, -0.00167289, 2737.24, -0.00697038, 2737.24, 0.00874014, 
2737.44, 0.05147976, 2737.44, 0.04733739, 2737.44, 0.00412452, 2737.44, -0.00203338, 2737.44, -0.00731392, 2737.44, 0.00900971, 
2737.64, 0.05069419, 2737.64, 0.04685168, 2737.64, 0.00337917, 2737.64, -0.00239411, 2737.64, -0.00799729, 2737.64, 0.00769813, 
2737.84, 0.05061037, 2737.84, 0.04589633, 2737.84, 0.00310551, 2737.84, -0.00311106, 2737.84, -0.00892963, 2737.84, 0.0073125, 
2738.04, 0.05127919, 2738.04, 0.04537728, 2738.04, 0.00327312, 2738.04, -0.00291755, 2738.04, -0.00892124, 2738.04, 0.00764567, 
2738.24, 0.05159367, 2738.24, 0.04455608, 2738.24, 0.00281583, 2738.24, -0.00265056, 2738.24, -0.00857327, 2738.24, 0.00714727, 
2738.44, 0.05210791, 2738.44, 0.04451467, 2738.44, 0.00313574, 2738.44, -0.00266788, 2738.44, -0.00869767, 2738.44, 0.00726779, 
2738.64, 0.05271098, 2738.64, 0.04509584, 2738.64, 0.00428784, 2738.64, -0.00218027, 2738.64, -0.00771376, 2738.64, 0.00800905, 
2738.84, 0.05238584, 2738.84, 0.04542541, 2738.84, 0.00477872, 2738.84, -0.00134893, 2738.84, -0.00747562, 2738.84, 0.00801578, 
2739.04, 0.05282914, 2739.04, 0.04568059, 2739.04, 0.00499998, 2739.04, -0.00132055, 2739.04, -0.00765546, 2739.04, 0.00858262, 
2739.24, 0.05339754, 2739.24, 0.04640839, 2739.24, 0.00603067, 2739.24, -0.00125313, 2739.24, -0.00680267, 2739.24, 0.00923488, 
2739.44, 0.0535737, 2739.44, 0.0469305, 2739.44, 0.00628059, 2739.44, -0.0013478, 2739.44, -0.0062613, 2739.44, 0.00921577, 
2739.64, 0.05293622, 2739.64, 0.04578931, 2739.64, 0.00529311, 2739.64, -0.00213599, 2739.64, -0.00746962, 2739.64, 0.00905994, 
2739.84, 0.05296033, 2739.84, 0.04562839, 2739.84, 0.00494875, 2739.84, -0.0026054, 2739.84, -0.00786697, 2739.84, 0.00951017, 
2740.04, 0.05242001, 2740.04, 0.04582189, 2740.04, 0.00394089, 2740.04, -0.00374283, 2740.04, -0.00799969, 2740.04, 0.00888258, 
2740.24, 0.0526783, 2740.24, 0.04575268, 2740.24, 0.00341794, 2740.24, -0.003728, 2740.24, -0.00790509, 2740.24, 0.00872437, 
2740.44, 0.05265696, 2740.44, 0.04550805, 2740.44, 0.00293168, 2740.44, -0.00382426, 2740.44, -0.00705685, 2740.44, 0.00892958, 
2740.64, 0.05277665, 2740.64, 0.04608671, 2740.64, 0.00290908, 2740.64, -0.0039926, 2740.64, -0.00646225, 2740.64, 0.00925988, 
2740.84, 0.05274973, 2740.84, 0.04610751, 2740.84, 0.00248776, 2740.84, -0.00363356, 2740.84, -0.0065538, 2740.84, 0.00849109, 
2741.04, 0.05288031, 2741.04, 0.04616238, 2741.04, 0.00262986, 2741.04, -0.00359686, 2741.04, -0.00589727, 2741.04, 0.00899056, 
2741.24, 0.05345578, 2741.24, 0.04666964, 2741.24, 0.00305471, 2741.24, -0.00318689, 2741.24, -0.00511121, 2741.24, 0.00948112, 
2741.44, 0.05352123, 2741.44, 0.04663163, 2741.44, 0.00325182, 2741.44, -0.00290196, 2741.44, -0.00517407, 2741.44, 0.00964561, 
2741.64, 0.053509, 2741.64, 0.04673243, 2741.64, 0.00247247, 2741.64, -0.00275566, 2741.64, -0.00531446, 2741.64, 0.00914187, 
2741.84, 0.05400918, 2741.84, 0.04653403, 2741.84, 0.00258644, 2741.84, -0.00174994, 2741.84, -0.00479619, 2741.84, 0.00986493, 
2742.04, 0.05481833, 2742.04, 0.0466831, 2742.04, 0.00303665, 2742.04, -0.00084919, 2742.04, -0.00418293, 2742.04, 0.00984532, 
2742.24, 0.05533319, 2742.24, 0.04718352, 2742.24, 0.00343993, 2742.24, -0.00039993, 2742.24, -0.00363691, 2742.24, 0.00977924, 
2742.44, 0.05530986, 2742.44, 0.04759761, 2742.44, 0.00418565, 2742.44, 0.00025795, 2742.44, -0.00388016, 2742.44, 0.01055345, 
2742.64, 0.05553504, 2742.64, 0.04787346, 2742.64, 0.00506717, 2742.64, 0.00097356, 2742.64, -0.0038411, 2742.64, 0.01065637, 
2742.84, 0.05519306, 2742.84, 0.04769557, 2742.84, 0.00498645, 2742.84, 0.00162022, 2742.84, -0.00412303, 2742.84, 0.01055341, 
2743.04, 0.05538032, 2743.04, 0.04745436, 2743.04, 0.00514325, 2743.04, 0.00138556, 2743.04, -0.00401759, 2743.04, 0.01058649, 
2743.24, 0.05519438, 2743.24, 0.04743623, 2743.24, 0.00594266, 2743.24, 0.00080204, 2743.24, -0.00347133, 2743.24, 0.01049099, 
2743.44, 0.05389267, 2743.44, 0.04678158, 2743.44, 0.00587084, 2743.44, 0.00079738, 2743.44, -0.00404416, 2743.44, 0.00969069, 
2743.64, 0.05320871, 2743.64, 0.04604134, 2743.64, 0.00550511, 2743.64, 0.00040295, 2743.64, -0.00416044, 2743.64, 0.01001247, 
2743.84, 0.05326529, 2743.84, 0.04651258, 2743.84, 0.00573339, 2743.84, 0.00067937, 2743.84, -0.00411747, 2743.84, 0.0101174, 
2744.04, 0.05329391, 2744.04, 0.04674339, 2744.04, 0.00618874, 2744.04, 0.00053766, 2744.04, -0.00382578, 2744.04, 0.0098141, 
2744.24, 0.05334869, 2744.24, 0.04625559, 2744.24, 0.00587615, 2744.24, 0.00076951, 2744.24, -0.00402774, 2744.24, 0.00974028, 
2744.44, 0.05244108, 2744.44, 0.04579168, 2744.44, 0.00567172, 2744.44, 0.00000572, 2744.44, -0.00380672, 2744.44, 0.00989663, 
2744.64, 0.05259154, 2744.64, 0.04528578, 2744.64, 0.00560436, 2744.64, -0.00007354, 2744.64, -0.00398778, 2744.64, 0.01004359, 
2744.84, 0.0525859, 2744.84, 0.04490638, 2744.84, 0.00531427, 2744.84, -0.00029881, 2744.84, -0.00390995, 2744.84, 0.00973865, 
2745.04, 0.05265707, 2745.04, 0.04509319, 2745.04, 0.00469546, 2745.04, -0.00067892, 2745.04, -0.00357803, 2745.04, 0.01051001, 
2745.24, 0.05280727, 2745.24, 0.04563474, 2745.24, 0.00422718, 2745.24, -0.00061045, 2745.24, -0.00344288, 2745.24, 0.0113995, 
2745.44, 0.0524289, 2745.44, 0.04546999, 2745.44, 0.00396725, 2745.44, -0.00061554, 2745.44, -0.00389249, 2745.44, 0.01126005, 
2745.64, 0.05214801, 2745.64, 0.04575782, 2745.64, 0.00340836, 2745.64, -0.00119352, 2745.64, -0.00480618, 2745.64, 0.0110478, 
2745.84, 0.0528658, 2745.84, 0.04597688, 2745.84, 0.00387498, 2745.84, -0.00094163, 2745.84, -0.00451837, 2745.84, 0.01190495, 
2746.04, 0.05282555, 2746.04, 0.04604461, 2746.04, 0.00423059, 2746.04, -0.00080797, 2746.04, -0.00425004, 2746.04, 0.0119832, 
2746.24, 0.05292224, 2746.24, 0.04591785, 2746.24, 0.00445855, 2746.24, -0.00111538, 2746.24, -0.00439838, 2746.24, 0.01261056, 
2746.44, 0.05282164, 2746.44, 0.04593831, 2746.44, 0.00423184, 2746.44, -0.00136799, 2746.44, -0.00506449, 2746.44, 0.01273863, 
2746.64, 0.05300661, 2746.64, 0.04602531, 2746.64, 0.00426026, 2746.64, -0.00172302, 2746.64, -0.00536868, 2746.64, 0.01232113, 
2746.84, 0.05321997, 2746.84, 0.04570666, 2746.84, 0.00396924, 2746.84, -0.00183935, 2746.84, -0.0048319, 2746.84, 0.01248549, 
2747.04, 0.05339282, 2747.04, 0.0455944, 2747.04, 0.00418665, 2747.04, -0.00253825, 2747.04, -0.00479985, 2747.04, 0.01181331, 
2747.24, 0.05352044, 2747.24, 0.04609611, 2747.24, 0.00458844, 2747.24, -0.00237223, 2747.24, -0.00464801, 2747.24, 0.01163221, 
2747.44, 0.05341651, 2747.44, 0.04623555, 2747.44, 0.00479025, 2747.44, -0.00179074, 2747.44, -0.00500336, 2747.44, 0.01179654, 
2747.64, 0.05392919, 2747.64, 0.04665537, 2747.64, 0.00516368, 2747.64, -0.00120992, 2747.64, -0.00418862, 2747.64, 0.01247064, 
2747.84, 0.05410873, 2747.84, 0.04764522, 2747.84, 0.00602902, 2747.84, -0.00006059, 2747.84, -0.00453454, 2747.84, 0.01223614, 
2748.04, 0.05382491, 2748.04, 0.04783377, 2748.04, 0.00651011, 2748.04, 0.00015466, 2748.04, -0.00480384, 2748.04, 0.01166857, 
2748.24, 0.05310769, 2748.24, 0.04750823, 2748.24, 0.00595922, 2748.24, 0.00004178, 2748.24, -0.00538332, 2748.24, 0.01131752, 
2748.44, 0.05311078, 2748.44, 0.04771024, 2748.44, 0.00607087, 2748.44, 0.00048386, 2748.44, -0.00535557, 2748.44, 0.01121728, 
2748.64, 0.05389001, 2748.64, 0.04762031, 2748.64, 0.00596279, 2748.64, 0.00084294, 2748.64, -0.00512131, 2748.64, 0.01093351, 
2748.84, 0.0540042, 2748.84, 0.04774231, 2748.84, 0.00557581, 2748.84, 0.00043277, 2748.84, -0.00512422, 2748.84, 0.01027341, 
2749.04, 0.05403544, 2749.04, 0.04842445, 2749.04, 0.00557584, 2749.04, 0.00043577, 2749.04, -0.00518301, 2749.04, 0.01003143, 
2749.24, 0.05425532, 2749.24, 0.04899385, 2749.24, 0.00582872, 2749.24, 0.00072554, 2749.24, -0.00524186, 2749.24, 0.00999915, 
2749.44, 0.0541855, 2749.44, 0.04909241, 2749.44, 0.00593429, 2749.44, 0.00072617, 2749.44, -0.00548794, 2749.44, 0.00898952, 
