 Data Alignment: None,,,,,,,,,,,,,,,
 Data Alignment Step: 0,,,,,,,,,,,,,,,
C:\Users\Labuser\Desktop\Laras\20230125_AR2G_1OLD\Experiment_1, 230125_001.frd, 230125_002.frd, 230125_003.frd, 230125_004.frd, 230125_005.frd, 230125_006.frd, 230125_007.frd, 230125_008.frd, 230125_009.frd, 230125_010.frd, 230125_011.frd, 230125_012.frd, 230125_013.frd, 230125_014.frd, 
X Values, A1, B1, C1, D1, E1, F1, G1, A2, B2, C2, D2, E2, F2, G2, 
1703.05,-0.14035138,-0.0558112,-0.10185959,-0.10569364,-0.10185777,-0.07721114,-0.08307894,-0.18011351,-0.18211329,-0.20561726,-0.19630753,-0.20348513,-0.19633009,-0.16433722, 
1703.23,-0.1423004,-0.05489024,-0.099681,-0.10676509,-0.1094098,-0.07660776,-0.08336365,-0.1799688,-0.17834564,-0.20221724,-0.19244468,-0.20406049,-0.19659099,-0.1663966, 
1703.44,-0.14099014,-0.05544612,-0.10120487,-0.10517299,-0.1038739,-0.07594267,-0.08313245,-0.17981894,-0.17870353,-0.2054058,-0.19291876,-0.19981189,-0.19395968,-0.16538532, 
1703.64,-0.14055073,-0.05105771,-0.09845419,-0.10521068,-0.10369338,-0.07652897,-0.08759218,-0.17937227,-0.17761198,-0.20230839,-0.19317538,-0.20607895,-0.19488642,-0.16636007, 
1703.83,-0.14133513,-0.05529602,-0.10092145,-0.10837746,-0.10450921,-0.0786669,-0.08302236,-0.17832749,-0.17821842,-0.20596442,-0.19097902,-0.20066455,-0.19725582,-0.16287859, 
1704.03,-0.14280744,-0.05296563,-0.10038724,-0.10539905,-0.10207696,-0.07839306,-0.08243912,-0.18252693,-0.17651734,-0.20163105,-0.19145346,-0.20209803,-0.19432585,-0.16242148, 
1704.25,-0.14155649,-0.05003117,-0.10602114,-0.10668493,-0.10278548,-0.07746598,-0.07976964,-0.18141191,-0.17546776,-0.20375897,-0.19558272,-0.2027643,-0.19951548,-0.16609162, 
1704.43,-0.14295824,-0.05345367,-0.09973376,-0.10613415,-0.10381271,-0.07889409,-0.08729432,-0.17695166,-0.17869575,-0.20201418,-0.19645254,-0.19984287,-0.19615303,-0.17059012, 
1704.64,-0.13725741,-0.05099603,-0.09808826,-0.10781744,-0.10309847,-0.0745581,-0.07703734,-0.178156,-0.17661427,-0.20591731,-0.1911886,-0.1992351,-0.19997095,-0.16556051, 
1704.84,-0.1356875,-0.05127359,-0.10324631,-0.10700904,-0.10005011,-0.07881002,-0.08350597,-0.18064933,-0.1772141,-0.20260333,-0.19060208,-0.2009152,-0.19367574,-0.16549285, 
1705.03,-0.13911152,-0.0523708,-0.10193284,-0.10693265,-0.1062796,-0.08136822,-0.08552625,-0.18113485,-0.18242209,-0.20271669,-0.19362378,-0.20207782,-0.19928165,-0.16330986, 
1705.25,-0.13797665,-0.05238581,-0.09702016,-0.1037508,-0.10233125,-0.07444248,-0.08307319,-0.17833105,-0.17424679,-0.20190945,-0.19250356,-0.20108069,-0.19559407,-0.16513698, 
1705.43,-0.13917668,-0.0541565,-0.09866811,-0.10640841,-0.10282248,-0.07979537,-0.08028732,-0.1807391,-0.17417704,-0.20692784,-0.18798064,-0.20065789,-0.19349918,-0.16204636, 
1705.64,-0.13944769,-0.05284478,-0.10217829,-0.10803188,-0.10400925,-0.07876589,-0.08201373,-0.17857946,-0.1803291,-0.20257966,-0.19171917,-0.20404378,-0.19960563,-0.16583851, 
1705.84,-0.138005,-0.04968595,-0.1015804,-0.1047377,-0.10428596,-0.07938318,-0.08288558,-0.18204224,-0.18130724,-0.20502509,-0.19412237,-0.20155253,-0.19516835,-0.16356994, 
1706.04,-0.13944004,-0.05113938,-0.10102005,-0.10387783,-0.1083112,-0.07939409,-0.08083241,-0.1769928,-0.17650673,-0.1997616,-0.19347125,-0.19921497,-0.20167542,-0.161787, 
1706.24,-0.14063369,-0.05180195,-0.09988319,-0.10823527,-0.10322444,-0.07816376,-0.08095076,-0.18173213,-0.17774732,-0.20664246,-0.19158119,-0.20237274,-0.19901916,-0.16377586, 
1706.45,-0.14297862,-0.05288905,-0.0985414,-0.10535415,-0.10408378,-0.07945424,-0.08447936,-0.18077575,-0.18059134,-0.20423891,-0.19037534,-0.20377328,-0.19146971,-0.16771474, 
1706.65,-0.13834333,-0.05142977,-0.09687094,-0.10716143,-0.10469963,-0.07707714,-0.08314911,-0.18103164,-0.17631422,-0.20440009,-0.19342871,-0.20218053,-0.1955221,-0.16351943, 
1706.84,-0.14006598,-0.05271794,-0.09909879,-0.10445473,-0.09977705,-0.07992438,-0.08337438,-0.17742331,-0.17550217,-0.20287861,-0.19274904,-0.20299511,-0.19758961,-0.16240743, 
1707.04,-0.14130597,-0.05067884,-0.09922437,-0.10792362,-0.10576064,-0.07848151,-0.0815348,-0.18195799,-0.17542164,-0.20362793,-0.19401626,-0.20384249,-0.19681171,-0.16614, 
1707.23,-0.1410972,-0.04819323,-0.10089912,-0.10789922,-0.10300671,-0.07784636,-0.08231124,-0.18129936,-0.17896643,-0.20613533,-0.19221976,-0.1975614,-0.19406539,-0.16326082, 
1707.45,-0.14166345,-0.04749921,-0.10056419,-0.10515609,-0.1032704,-0.08265202,-0.08541391,-0.18283223,-0.17311513,-0.19935821,-0.19089809,-0.19715366,-0.19508725,-0.16565932, 
1707.65,-0.13943632,-0.04989365,-0.10191838,-0.10520118,-0.10533958,-0.08529154,-0.08383312,-0.18265297,-0.17766021,-0.20487647,-0.19296764,-0.2000829,-0.19251962,-0.16446015, 
1707.84,-0.13910967,-0.04764468,-0.09810485,-0.10760151,-0.10652751,-0.0777716,-0.07936794,-0.18131238,-0.17840692,-0.20230389,-0.19111304,-0.20154889,-0.19743043,-0.16763009, 
1708.04,-0.13771239,-0.04846654,-0.0980543,-0.10606141,-0.10461681,-0.08052678,-0.08205019,-0.1812306,-0.1748032,-0.20462875,-0.19260451,-0.20453158,-0.19686721,-0.16527249, 
1708.24,-0.1405073,-0.05144127,-0.09744214,-0.10862693,-0.10101259,-0.0795496,-0.0817125,-0.17976959,-0.17175648,-0.2026806,-0.19451518,-0.20094408,-0.1971854,-0.16611987, 
1708.43,-0.14010255,-0.04979836,-0.10385878,-0.10574443,-0.10681704,-0.08062551,-0.08145995,-0.1776458,-0.17394245,-0.20265757,-0.19396648,-0.19998451,-0.19745493,-0.1625243, 
1708.65,-0.14323395,-0.04838015,-0.09859342,-0.10997056,-0.10152134,-0.07989872,-0.0835088,-0.17359287,-0.17288411,-0.20554622,-0.19308837,-0.1994082,-0.19678442,-0.16790156, 
1708.85,-0.14321017,-0.05017879,-0.10233255,-0.10732099,-0.10388407,-0.08128399,-0.08143523,-0.18134271,-0.17589468,-0.20142767,-0.19045207,-0.20164829,-0.19690476,-0.16458324, 
1709.04,-0.14217004,-0.04872008,-0.09734967,-0.10785166,-0.10471828,-0.07325203,-0.0816963,-0.18140551,-0.17752373,-0.20665067,-0.19533807,-0.20279205,-0.19579439,-0.16484945, 
1709.24,-0.13841335,-0.04674354,-0.09960669,-0.10963361,-0.10191319,-0.0792399,-0.08455689,-0.18264768,-0.17496614,-0.20372799,-0.19302061,-0.20038515,-0.19368596,-0.16354284, 
1709.44,-0.13806556,-0.05192924,-0.09931505,-0.11099689,-0.1039501,-0.08062384,-0.08511274,-0.18242574,-0.17456289,-0.20501946,-0.19260672,-0.20321584,-0.19884075,-0.16419786, 
1709.63,-0.13842326,-0.05016726,-0.09583534,-0.10854246,-0.10491458,-0.08169015,-0.08212339,-0.17801841,-0.17296873,-0.20430031,-0.19616324,-0.20138308,-0.19413157,-0.16694528, 
1709.85,-0.14144897,-0.04848211,-0.10042259,-0.10309076,-0.10704889,-0.07735579,-0.08562595,-0.17864951,-0.17506132,-0.201796,-0.1907323,-0.20484634,-0.19448304,-0.16390628, 
1710.03,-0.141831,-0.04842274,-0.09928945,-0.1060546,-0.10736568,-0.0773981,-0.08185221,-0.17905007,-0.17705137,-0.20271042,-0.19341244,-0.20295805,-0.19474824,-0.16495198, 
1710.22,-0.14018854,-0.0484882,-0.09452146,-0.10927201,-0.10549613,-0.07608727,-0.08476988,-0.17737046,-0.17646965,-0.20495696,-0.19583426,-0.20129357,-0.19457105,-0.16443922, 
1710.44,-0.13892193,-0.05212438,-0.10142851,-0.10870923,-0.10339896,-0.08309633,-0.0847683,-0.17829035,-0.17139599,-0.20509498,-0.19189794,-0.19896194,-0.19795349,-0.16643569, 
1710.63,-0.14108311,-0.05054916,-0.09849333,-0.10753025,-0.10554348,-0.07925933,-0.08782462,-0.17964053,-0.17507258,-0.20338297,-0.19389452,-0.20014161,-0.196119,-0.16802561, 
1710.83,-0.14180411,-0.04505204,-0.09517156,-0.10701893,-0.10315876,-0.07997747,-0.08439757,-0.18357447,-0.17217676,-0.20322119,-0.19407582,-0.20152344,-0.19708906,-0.16584307, 
1711.05,-0.13795307,-0.04790299,-0.09828421,-0.10491074,-0.10111225,-0.08013221,-0.08315047,-0.18039189,-0.17328835,-0.2030402,-0.19222416,-0.19873233,-0.19233307,-0.16265813, 
1711.24,-0.14235339,-0.04763086,-0.09999628,-0.10528794,-0.10611919,-0.07898881,-0.08212162,-0.1790358,-0.17669322,-0.20099649,-0.19483729,-0.20807232,-0.19590001,-0.16361968, 
1711.44,-0.13929218,-0.05045419,-0.10030892,-0.10800386,-0.10110658,-0.07965783,-0.08353581,-0.18054801,-0.17725445,-0.20198905,-0.19490975,-0.20274463,-0.19711329,-0.16315421, 
1711.64,-0.13931359,-0.05140947,-0.1011011,-0.10565821,-0.10184477,-0.07926547,-0.08310955,-0.17824554,-0.17825982,-0.20296456,-0.19281255,-0.19990277,-0.19448856,-0.16453086, 
1711.83,-0.13979295,-0.04933668,-0.10133729,-0.10563943,-0.10628291,-0.08342272,-0.08201192,-0.18164928,-0.17631207,-0.20199513,-0.19273223,-0.20193519,-0.19714485,-0.16365257, 
1712.05,-0.1389713,-0.04490139,-0.09869464,-0.10856244,-0.10465904,-0.08332747,-0.08570126,-0.17903323,-0.17540453,-0.20299549,-0.19661418,-0.20014089,-0.20177056,-0.17000315, 
1712.25,-0.14325897,-0.04672622,-0.10151179,-0.10730541,-0.10650037,-0.08031741,-0.08338536,-0.18042004,-0.17494978,-0.20427135,-0.19352305,-0.19786687,-0.19294019,-0.16652688, 
1712.44,-0.13966639,-0.04847339,-0.10046989,-0.10375962,-0.10484875,-0.07791284,-0.08298955,-0.17962641,-0.1744502,-0.20418508,-0.19483705,-0.19978815,-0.19686309,-0.16462341, 
1712.64,-0.14341277,-0.048136,-0.09748623,-0.10210597,-0.1067068,-0.07602397,-0.08251219,-0.18220103,-0.1764224,-0.19835865,-0.1941652,-0.20185736,-0.19766077,-0.16575764, 
1712.84,-0.1390278,-0.04382497,-0.09869982,-0.10749992,-0.10372391,-0.08142204,-0.07980037,-0.18062179,-0.17649764,-0.20683959,-0.19057491,-0.20074445,-0.19289738,-0.16494425, 
1713.05,-0.13895987,-0.04724189,-0.10016298,-0.10256681,-0.10102639,-0.07407849,-0.08469558,-0.17862514,-0.1757423,-0.20089497,-0.193563,-0.20073593,-0.19684915,-0.16086423, 
1713.25,-0.14309718,-0.04496464,-0.09324517,-0.10454851,-0.10241905,-0.08089592,-0.08432118,-0.18217556,-0.1716647,-0.20195901,-0.19125175,-0.20098639,-0.19313088,-0.16479625, 
1713.44,-0.1422725,-0.04150439,-0.09885342,-0.10762691,-0.10246796,-0.07592473,-0.0856429,-0.17974967,-0.17397359,-0.20140436,-0.19170144,-0.19881915,-0.1928549,-0.16533294, 
1713.64,-0.13914302,-0.0484148,-0.10038309,-0.10880822,-0.10324949,-0.07922574,-0.08519495,-0.17587593,-0.17482968,-0.20386609,-0.19197299,-0.20048656,-0.19273837,-0.1622771, 
1713.84,-0.13772993,-0.04715953,-0.10039531,-0.10737878,-0.10257767,-0.0805081,-0.0841257,-0.17810632,-0.17433496,-0.20507143,-0.19507559,-0.19867903,-0.19674835,-0.1677248, 
1714.03,-0.14355692,-0.04655017,-0.09675588,-0.10477973,-0.10299217,-0.0787884,-0.08287774,-0.18175392,-0.17530228,-0.20306842,-0.19450009,-0.19893049,-0.19623707,-0.16262531, 
1714.25,-0.14163907,-0.04519735,-0.09870658,-0.10476946,-0.10464339,-0.07622179,-0.08092503,-0.18071294,-0.17360146,-0.20333715,-0.19426008,-0.20188738,-0.1939639,-0.16549465, 
1714.45,-0.13921501,-0.04481711,-0.1023301,-0.10631391,-0.10394914,-0.0804312,-0.08343101,-0.17856048,-0.17472595,-0.20333242,-0.19676001,-0.19943069,-0.19430332,-0.16179675, 
1714.62,-0.13788587,-0.04640207,-0.09710715,-0.10822791,-0.10374404,-0.07934644,-0.08271423,-0.17735541,-0.17387737,-0.20779255,-0.19328231,-0.20126188,-0.19598202,-0.16725573, 
1714.84,-0.13841729,-0.04542238,-0.09838957,-0.10591065,-0.10482822,-0.079872,-0.08564729,-0.17945544,-0.17158166,-0.20254299,-0.18838994,-0.20077893,-0.19609821,-0.16223419, 
1715.04,-0.1410515,-0.04469847,-0.09749646,-0.10910279,-0.10137546,-0.07998998,-0.08493133,-0.17808843,-0.17472392,-0.20035008,-0.19110854,-0.20139471,-0.19582649,-0.16369495, 
1715.23,-0.14404999,-0.04531754,-0.09951358,-0.10737638,-0.10886708,-0.07575141,-0.08360047,-0.17924224,-0.17389174,-0.20096372,-0.19308144,-0.20270617,-0.1953875,-0.16423832, 
1715.45,-0.14374109,-0.04234832,-0.09914764,-0.10360117,-0.10191318,-0.08177388,-0.08301454,-0.17579842,-0.17361133,-0.20157985,-0.19198877,-0.20302494,-0.19794632,-0.16827124, 
1715.65,-0.14400391,-0.04262587,-0.09737462,-0.10863999,-0.10026381,-0.08243445,-0.08348787,-0.17937213,-0.17320554,-0.20164981,-0.19163355,-0.20215197,-0.19639237,-0.16638045, 
1715.82,-0.13935317,-0.04713897,-0.09835813,-0.10417705,-0.10171785,-0.07363513,-0.08240867,-0.18382318,-0.17435239,-0.20634766,-0.19051327,-0.20267171,-0.19687198,-0.16502377, 
1716.04,-0.14113881,-0.04437701,-0.09479842,-0.10558616,-0.10445831,-0.08196723,-0.08346142,-0.18087226,-0.17166339,-0.20276845,-0.19386099,-0.19874108,-0.19375248,-0.16616371, 
1716.24,-0.14019425,-0.04280601,-0.09703355,-0.10352477,-0.10407788,-0.07863432,-0.0835893,-0.17767169,-0.17266993,-0.2020731,-0.19534251,-0.19970201,-0.19643347,-0.16320501, 
1716.43,-0.13811675,-0.04394817,-0.09276006,-0.10366162,-0.10416987,-0.08040486,-0.08537376,-0.18016195,-0.17473991,-0.20336416,-0.19253504,-0.20224786,-0.19342799,-0.16451149, 
1716.65,-0.13859105,-0.04233009,-0.09598047,-0.10587461,-0.10286856,-0.08317522,-0.08525448,-0.17925371,-0.17518304,-0.20399237,-0.19106759,-0.20318389,-0.1983813,-0.16199081, 
1716.82,-0.14040121,-0.04548714,-0.09960904,-0.10673742,-0.10244202,-0.07353529,-0.08465758,-0.18011856,-0.17061342,-0.20398147,-0.19235711,-0.20199706,-0.19521013,-0.16633978, 
1717.02,-0.14001718,-0.04585854,-0.09646556,-0.10698778,-0.10497981,-0.07867358,-0.08253495,-0.18192786,-0.17430778,-0.20613772,-0.19390045,-0.20080721,-0.19431214,-0.16255696, 
1717.24,-0.13832745,-0.04549645,-0.09764042,-0.10853319,-0.10413577,-0.07924937,-0.08492213,-0.18048331,-0.1775638,-0.20371453,-0.19232891,-0.20099381,-0.19750369,-0.16586602, 
1717.43,-0.1400831,-0.04562876,-0.09559619,-0.10748647,-0.10047329,-0.0747575,-0.08360295,-0.17846447,-0.17311786,-0.20230021,-0.19138436,-0.20115785,-0.19408837,-0.16440865, 
1717.63,-0.14127158,-0.03941683,-0.10225503,-0.10764031,-0.10383317,-0.07913014,-0.084577,-0.17772694,-0.17611592,-0.20177259,-0.1942559,-0.19891456,-0.19579385,-0.1647698, 
1717.85,-0.13882238,-0.0441653,-0.10404213,-0.106887,-0.10595123,-0.07827552,-0.08415803,-0.17959431,-0.17554139,-0.20757526,-0.19301385,-0.199618,-0.19534053,-0.16556469, 
1718.02,-0.13865168,-0.04443193,-0.0983704,-0.10580596,-0.10773016,-0.07783361,-0.08348477,-0.17737089,-0.17336759,-0.20334968,-0.19086196,-0.20396601,-0.19767947,-0.16528285, 
1718.22,-0.14373061,-0.04679316,-0.0974572,-0.10619006,-0.10770266,-0.08398628,-0.08110985,-0.1816318,-0.17169541,-0.20479502,-0.18924829,-0.20115739,-0.19683854,-0.16655983, 
1718.44,-0.14152689,-0.04797174,-0.09702173,-0.1065541,-0.10222397,-0.08009521,-0.08204386,-0.17947406,-0.17237145,-0.20214531,-0.19347019,-0.19806704,-0.19406134,-0.16711076, 
1718.63,-0.14048819,-0.04437386,-0.10011723,-0.10798258,-0.10281438,-0.07915908,-0.08299688,-0.17827587,-0.17433339,-0.20480472,-0.1918337,-0.20203374,-0.19588932,-0.16219752, 
1718.85,-0.14371067,-0.04657071,-0.0990835,-0.10748826,-0.10440683,-0.08189536,-0.08332027,-0.18135364,-0.17345223,-0.20390227,-0.19391002,-0.20572606,-0.19416952,-0.16392626, 
1719.04,-0.14016314,-0.04211201,-0.09580659,-0.11007667,-0.10434506,-0.07831082,-0.08533113,-0.18203939,-0.17189561,-0.20302922,-0.18983446,-0.20236042,-0.19297375,-0.1612708, 
1719.22,-0.1403984,-0.04369483,-0.09623123,-0.10795029,-0.10382161,-0.07976079,-0.0849937,-0.18154961,-0.17564785,-0.20549931,-0.19522397,-0.20115751,-0.1957905,-0.16153064, 
1719.44,-0.14119725,-0.04256949,-0.09795089,-0.10028359,-0.10666144,-0.07791879,-0.08259863,-0.1845782,-0.17193352,-0.20212492,-0.19204621,-0.20199883,-0.19814368,-0.16769873, 
1719.64,-0.14180914,-0.04737964,-0.09770005,-0.10772756,-0.10344987,-0.07751156,-0.08662754,-0.1822724,-0.17450775,-0.20280319,-0.19610994,-0.20158671,-0.19364795,-0.16391747, 
1719.85,-0.13808297,-0.03932364,-0.09604394,-0.10486586,-0.10511362,-0.07964381,-0.0843387,-0.17945179,-0.17155275,-0.20343158,-0.19599536,-0.20241675,-0.19566409,-0.16682579, 
1720.03,-0.14281702,-0.04246251,-0.1001773,-0.10582378,-0.10588253,-0.08065055,-0.08374576,-0.17956567,-0.17236781,-0.20485476,-0.19188166,-0.2032304,-0.20033559,-0.16201709, 
1720.24,-0.1417719,-0.04601194,-0.09753445,-0.10958469,-0.10409087,-0.07969908,-0.08319417,-0.18220861,-0.17485718,-0.20463434,-0.19296257,-0.20082138,-0.19695275,-0.16576333, 
1720.44,-0.14194083,-0.03975083,-0.09768636,-0.10740483,-0.10308469,-0.08069667,-0.08263509,-0.18064892,-0.17219898,-0.20361415,-0.19555536,-0.20364638,-0.19584583,-0.16728425, 
1720.64,-0.14056967,-0.03832969,-0.09480663,-0.10592275,-0.10131527,-0.08057443,-0.08057873,-0.18181787,-0.17233977,-0.20633709,-0.18989871,-0.19972405,-0.19536085,-0.16130407, 
1720.83,-0.13816161,-0.04379674,-0.09622201,-0.10550043,-0.10487911,-0.08388203,-0.08436074,-0.1802029,-0.17142345,-0.2035121,-0.19330266,-0.20156293,-0.19585389,-0.16548145, 
1721.05,-0.13890067,-0.04022584,-0.09531463,-0.10584615,-0.10274638,-0.07973949,-0.08685459,-0.18065998,-0.17434742,-0.20567043,-0.19377285,-0.20236094,-0.1974922,-0.16216838, 
1721.24,-0.14208688,-0.03941316,-0.0953305,-0.10964921,-0.10624691,-0.0807094,-0.08030286,-0.17743586,-0.1703828,-0.20292346,-0.1928941,-0.19735625,-0.1946152,-0.16573946, 
1721.42,-0.14070646,-0.04619589,-0.0969149,-0.10283028,-0.1067144,-0.08201958,-0.08581569,-0.18012244,-0.17059214,-0.20319827,-0.19446586,-0.19787996,-0.19588414,-0.16545756, 
1721.64,-0.14081299,-0.04331094,-0.09025609,-0.11048369,-0.10698701,-0.07968136,-0.08610362,-0.18192326,-0.17749897,-0.20342033,-0.19271529,-0.19964442,-0.19651541,-0.16747327, 
1721.84,-0.14268312,-0.04220373,-0.09789772,-0.10818627,-0.10589027,-0.07800481,-0.0882936,-0.18028505,-0.17012498,-0.2004135,-0.19074598,-0.20611034,-0.19667102,-0.16368096, 
1722.03,-0.13998696,-0.04142453,-0.09074584,-0.1054862,-0.10424982,-0.08218595,-0.08376104,-0.17935793,-0.17193063,-0.20583704,-0.19462813,-0.1989466,-0.200865,-0.16659427, 
1722.25,-0.13937186,-0.04090887,-0.09881257,-0.10239417,-0.10437229,-0.08123872,-0.08306833,-0.17944306,-0.17168882,-0.20533387,-0.19236873,-0.20313318,-0.19646598,-0.16753547, 
1722.44,-0.14383812,-0.04353729,-0.09438922,-0.10727099,-0.10151091,-0.0820845,-0.08334766,-0.17794068,-0.17346911,-0.20511781,-0.19174169,-0.20155342,-0.19438528,-0.16655299, 
1722.62,-0.14133641,-0.04025587,-0.09830731,-0.10709738,-0.10087343,-0.079803,-0.08551721,-0.18140069,-0.17027733,-0.20676857,-0.19572628,-0.20048855,-0.19744653,-0.16265063, 
1722.84,-0.13697541,-0.04570475,-0.0983371,-0.10488261,-0.10515123,-0.07839628,-0.0873479,-0.18155293,-0.16986579,-0.1993414,-0.19129549,-0.20058541,-0.19724904,-0.16588296, 
1723.04,-0.14148648,-0.03856836,-0.09522004,-0.10502324,-0.10423621,-0.07991311,-0.08291318,-0.17917773,-0.17156836,-0.20389216,-0.19354324,-0.20375851,-0.1946066,-0.16477823, 
1723.23,-0.14058323,-0.03820772,-0.09554806,-0.11047631,-0.10503933,-0.08325633,-0.08423077,-0.179832,-0.17223945,-0.2033536,-0.19200128,-0.20044708,-0.19654612,-0.16626304, 
1723.44,-0.1416361,-0.04532624,-0.09582597,-0.10760247,-0.10420295,-0.0790455,-0.0844446,-0.17690721,-0.16839007,-0.20307377,-0.19640796,-0.20397182,-0.19468907,-0.16590725, 
1723.64,-0.14246726,-0.0393337,-0.09686716,-0.11029108,-0.10507064,-0.07960975,-0.0834665,-0.1810416,-0.17069119,-0.20202801,-0.18911612,-0.20101655,-0.1979056,-0.16573502, 
1723.83,-0.14156538,-0.03958878,-0.09539084,-0.10688842,-0.10502045,-0.07840159,-0.0819062,-0.17693341,-0.17105779,-0.20143577,-0.19120835,-0.20150343,-0.19498785,-0.16288058, 
1724.04,-0.14366448,-0.04219792,-0.09845146,-0.10894539,-0.10508481,-0.07956976,-0.08443874,-0.18238926,-0.16962385,-0.20319448,-0.19277006,-0.20296486,-0.19560619,-0.16451532, 
1724.23,-0.13873851,-0.03839654,-0.09686891,-0.1058213,-0.0991516,-0.08036273,-0.08183748,-0.180894,-0.17074938,-0.20336479,-0.1903757,-0.20528917,-0.19898085,-0.16434905, 
1724.43,-0.14040747,-0.04124864,-0.09681388,-0.10410868,-0.10160498,-0.07946137,-0.08298989,-0.18101016,-0.17266186,-0.20174132,-0.19438021,-0.19970393,-0.19190685,-0.1702874, 
1724.64,-0.14034195,-0.03678279,-0.09500789,-0.10366511,-0.10426544,-0.0768667,-0.08604611,-0.17887868,-0.17424379,-0.20312604,-0.19286479,-0.20404314,-0.19780417,-0.16598342, 
1724.82,-0.14088294,-0.03997922,-0.09799574,-0.11045418,-0.10421953,-0.08236188,-0.08398723,-0.18038005,-0.17298558,-0.20589364,-0.19828941,-0.20191619,-0.19788106,-0.16587526, 
1725.03,-0.14384434,-0.04260756,-0.09329494,-0.10776437,-0.104563,-0.07964705,-0.08365679,-0.18067992,-0.16933836,-0.19959593,-0.19363125,-0.19949459,-0.19838455,-0.16517217, 
1725.24,-0.1431908,-0.04316412,-0.09630907,-0.10420215,-0.10393586,-0.07903493,-0.08514001,-0.17961496,-0.17292269,-0.20323479,-0.19415481,-0.20169751,-0.19187188,-0.16764995, 
1725.43,-0.14226489,-0.04177032,-0.09661476,-0.11016389,-0.10095051,-0.07742992,-0.08358123,-0.17942739,-0.1692736,-0.20200849,-0.19332436,-0.19868533,-0.19667357,-0.16271207, 
1725.65,-0.13979487,-0.04152108,-0.09482179,-0.10465506,-0.10268446,-0.0798715,-0.08610719,-0.18242554,-0.17364381,-0.20428912,-0.19352238,-0.19986036,-0.19614752,-0.16689484, 
1725.82,-0.14069548,-0.03903076,-0.09450485,-0.1074152,-0.10490084,-0.07750084,-0.08038403,-0.17624587,-0.17263183,-0.20189875,-0.19812858,-0.19765441,-0.19351313,-0.16458833, 
1726.02,-0.14025554,-0.03941724,-0.09776247,-0.10995039,-0.10728504,-0.08234163,-0.08595226,-0.1794226,-0.171673,-0.20312859,-0.19219863,-0.19941939,-0.19548295,-0.16673599, 
1726.24,-0.14062001,-0.0395229,-0.09552384,-0.10765983,-0.10191108,-0.07966419,-0.08700025,-0.17815153,-0.17030801,-0.2060025,-0.19271535,-0.2041204,-0.19769061,-0.16804665, 
1726.43,-0.14169253,-0.04034477,-0.09234263,-0.10795448,-0.10379241,-0.0766738,-0.08469985,-0.17919265,-0.17217767,-0.20228711,-0.19348697,-0.20229001,-0.19722787,-0.16527145, 
1726.63,-0.14031403,-0.04226031,-0.09409574,-0.10650996,-0.10755422,-0.08039673,-0.08335776,-0.18128666,-0.16947734,-0.20218232,-0.1936024,-0.20092997,-0.19533704,-0.16809711, 
1726.84,-0.14198256,-0.04059627,-0.09673255,-0.10459945,-0.1001301,-0.07746638,-0.08358876,-0.17782994,-0.17060156,-0.20026332,-0.19473055,-0.20288295,-0.19721088,-0.16405724, 
1727.04,-0.13816573,-0.04321725,-0.09135855,-0.10277962,-0.10497659,-0.07778822,-0.08139376,-0.18223272,-0.17352588,-0.20053475,-0.19299491,-0.20243025,-0.19557373,-0.16480157, 
1727.24,-0.14357129,-0.041853,-0.0970979,-0.10462856,-0.10444491,-0.08081248,-0.08423159,-0.18094967,-0.17007303,-0.20184678,-0.19208817,-0.2030741,-0.19504169,-0.16205154, 
1727.44,-0.14303197,-0.03835127,-0.0961639,-0.106367,-0.10138719,-0.08228485,-0.08579332,-0.18107182,-0.17065489,-0.20707887,-0.19331644,-0.20410575,-0.19702896,-0.16247617, 
1727.63,-0.14110681,-0.03953216,-0.09502223,-0.10910165,-0.10625537,-0.07935832,-0.08105682,-0.1777505,-0.16903548,-0.20193537,-0.18929425,-0.20101678,-0.19506048,-0.16305535, 
1727.83,-0.14419088,-0.03936828,-0.09474383,-0.10441279,-0.10575695,-0.07706273,-0.08094712,-0.18642364,-0.17138167,-0.2058626,-0.19186564,-0.19970407,-0.1930425,-0.1616763, 
1728.04,-0.14172553,-0.03629113,-0.09656999,-0.10573494,-0.10862049,-0.08160229,-0.08008905,-0.17983937,-0.16675831,-0.20175435,-0.19229361,-0.20151126,-0.19829206,-0.16475631, 
1728.22,-0.14145114,-0.03897676,-0.09777889,-0.10771535,-0.10606203,-0.07709361,-0.0824012,-0.17863442,-0.16539393,-0.2033004,-0.19385934,-0.20051835,-0.19286703,-0.16420577, 
1728.44,-0.13811755,-0.04046301,-0.09414948,-0.1068329,-0.10429046,-0.07333039,-0.08377666,-0.17938045,-0.17019111,-0.20489378,-0.19336669,-0.20099072,-0.19668747,-0.16334412, 
1728.65,-0.13897716,-0.04152199,-0.09496477,-0.10738344,-0.10599201,-0.0804664,-0.08547192,-0.17944156,-0.16537876,-0.20266202,-0.19017158,-0.19792458,-0.19708297,-0.1691677, 
1728.83,-0.14113212,-0.04109841,-0.09334181,-0.10579602,-0.10498343,-0.07666898,-0.08057771,-0.18062279,-0.17277609,-0.20249631,-0.19248971,-0.20595814,-0.19283848,-0.16412856, 
