 Data Alignment: None,,,,,,,,,,,,,,,,,
 Data Alignment Step: 0,,,,,,,,,,,,,,,,,
C:\Users\Labuser\Desktop\Laras\20230125_AR2G_1OLD_INVERSE\Experiment_1, 230125_001.frd, 230125_002.frd, 230125_003.frd, 230125_004.frd, 230125_005.frd, 230125_006.frd, 230125_007.frd, 230125_008.frd, 230125_009.frd, 230125_010.frd, 230125_011.frd, 230125_012.frd, 230125_013.frd, 230125_014.frd, 230125_015.frd, 230125_016.frd, 
X Values, A3, B3, C3, D3, E3, F3, G3, H3, A4, B4, C4, D4, E4, F4, G4, H4, 
1700.83,0.32046372,0.65377337,0.3403132,0.33409733,0.27547419,0.3826372,0.29371637,-0.17236842,-0.09994814,-0.08163267,-0.11835194,-0.14698444,-0.14675297,-0.15690675,-0.1233226,-0.25696784, 
1701.02,0.32209191,0.65475547,0.33883497,0.33846241,0.27450725,0.38961309,0.2952207,-0.16953443,-0.10058147,-0.08096282,-0.11887526,-0.14467391,-0.14785177,-0.1566647,-0.119003,-0.25250113, 
1701.22,0.3218753,0.65398145,0.33707485,0.33385959,0.27257589,0.38742104,0.28964233,-0.17432743,-0.0980441,-0.08314692,-0.11605486,-0.14259851,-0.14633185,-0.16102177,-0.1200879,-0.25388318, 
1701.42,0.32006779,0.65350211,0.34033903,0.32974282,0.27268746,0.39083847,0.29189798,-0.17257094,-0.10190556,-0.08330302,-0.11591212,-0.14097817,-0.14558542,-0.1603554,-0.12155189,-0.25619981, 
1701.61,0.31747597,0.65834194,0.33892733,0.33166584,0.2749413,0.38689867,0.29326576,-0.1755235,-0.10035055,-0.08058859,-0.11903072,-0.14267723,-0.14795129,-0.16076806,-0.11902745,-0.25481147, 
1701.83,0.3202379,0.65770894,0.33900264,0.33489591,0.27487981,0.39050931,0.28834891,-0.17020744,-0.09767106,-0.08124797,-0.11712034,-0.14737095,-0.14942972,-0.15595074,-0.12124186,-0.25605693, 
1702.03,0.31973317,0.65876001,0.33828896,0.3318491,0.27620524,0.38905045,0.29085955,-0.17452691,-0.09898203,-0.08063053,-0.11780785,-0.14274696,-0.14662133,-0.16287503,-0.11830587,-0.25506631, 
1702.22,0.31706136,0.65642583,0.3390801,0.33494735,0.27398893,0.38769761,0.29309353,-0.17308278,-0.09941395,-0.08115884,-0.11923457,-0.14190355,-0.14760524,-0.15930422,-0.12186711,-0.25608611, 
1702.42,0.32262141,0.65988934,0.33866343,0.33197334,0.27264854,0.38865063,0.29264194,-0.1750641,-0.10176352,-0.07809182,-0.11909048,-0.14610247,-0.14466031,-0.15418366,-0.12105086,-0.25225809, 
1702.62,0.31879309,0.66252613,0.33689708,0.33349127,0.27450645,0.38536873,0.29374191,-0.17272523,-0.10197605,-0.08225302,-0.11713916,-0.14669073,-0.14925146,-0.16132648,-0.12272074,-0.25418845, 
1702.81,0.32280585,0.66231847,0.34100032,0.33793178,0.27221045,0.38984698,0.29336509,-0.17253707,-0.10240022,-0.07722398,-0.11551022,-0.14394845,-0.14652467,-0.1586587,-0.11859756,-0.25679472, 
1703.03,0.31869614,0.66060102,0.34103599,0.33365175,0.27244356,0.38509649,0.2946673,-0.17356278,-0.10242943,-0.081195,-0.11687561,-0.14595754,-0.14747256,-0.15536471,-0.12369959,-0.25532097, 
1703.23,0.32166517,0.65843374,0.33786219,0.33113551,0.27361971,0.38873854,0.29368955,-0.1763193,-0.09912422,-0.07985904,-0.11906597,-0.14072357,-0.14823104,-0.15964794,-0.12013489,-0.25712785, 
1703.42,0.31970382,0.66048372,0.34160942,0.33230212,0.27442837,0.38640496,0.2933417,-0.17746311,-0.10163863,-0.08095793,-0.11696782,-0.14378701,-0.14598337,-0.16379097,-0.11662972,-0.25348133, 
1703.62,0.31866801,0.66198844,0.3399944,0.33341372,0.27311894,0.38641366,0.2920754,-0.17219837,-0.10095149,-0.08032955,-0.1141128,-0.14287211,-0.15203582,-0.16237567,-0.11949785,-0.25313389, 
1703.83,0.32095829,0.66343039,0.33802244,0.33375788,0.27102903,0.38851646,0.29260099,-0.17294329,-0.10130464,-0.07849997,-0.11188579,-0.14643505,-0.14554726,-0.16156338,-0.11975536,-0.25658688, 
1704.03,0.31778467,0.66472107,0.3368842,0.333087,0.27162355,0.38786173,0.29380801,-0.17622639,-0.10410701,-0.07650249,-0.11418574,-0.14153911,-0.1457212,-0.15775853,-0.12190714,-0.24912843, 
1704.23,0.318694,0.66561556,0.33803889,0.33615863,0.27513313,0.38705525,0.29579127,-0.17098196,-0.10034746,-0.08146483,-0.11753488,-0.14371799,-0.14862217,-0.15749274,-0.11795998,-0.25458187, 
1704.43,0.32093948,0.66352433,0.33928686,0.33731848,0.27425259,0.38817051,0.29159841,-0.17360364,-0.10131576,-0.08170778,-0.11499725,-0.14544608,-0.14922227,-0.15985979,-0.11693843,-0.2588686, 
1704.62,0.31667554,0.66340083,0.33900464,0.33677402,0.27615452,0.3836734,0.29053599,-0.17248566,-0.09964558,-0.07839731,-0.11691036,-0.14409453,-0.14391942,-0.16341086,-0.12258854,-0.256237, 
1704.82,0.31798643,0.66596568,0.33842272,0.33416373,0.27357692,0.38784528,0.29230592,-0.17245686,-0.09938728,-0.07886209,-0.11992049,-0.14636713,-0.14362296,-0.1600083,-0.117406,-0.2557314, 
1705.03,0.32416216,0.67032349,0.34069389,0.33550066,0.27589992,0.3885147,0.29083911,-0.17314538,-0.09620857,-0.07786874,-0.11502113,-0.1431089,-0.14695163,-0.15971364,-0.1164534,-0.25697762, 
1705.23,0.32252318,0.66640806,0.33976999,0.33462331,0.27251238,0.38902694,0.29131493,-0.17282207,-0.10007063,-0.08554945,-0.11619337,-0.14152695,-0.14987893,-0.16210815,-0.12314253,-0.25645205, 
1705.43,0.32135412,0.66621661,0.34153059,0.33095586,0.27178171,0.38432685,0.288578,-0.1729033,-0.10016018,-0.08268594,-0.11713021,-0.14412554,-0.14852098,-0.16069707,-0.12231863,-0.25410196, 
1705.62,0.32086071,0.66942215,0.3396295,0.33730352,0.27070251,0.38596791,0.2929067,-0.17160001,-0.10193075,-0.08341799,-0.11756592,-0.14688028,-0.14684193,-0.16145116,-0.11967119,-0.25565767, 
1705.82,0.31850275,0.67013961,0.3401165,0.33120385,0.27159825,0.38936162,0.29255041,-0.17276013,-0.0967873,-0.0835009,-0.11399327,-0.14265271,-0.14829437,-0.15649959,-0.1186161,-0.2527234, 
1706.03,0.31838545,0.66662282,0.3415409,0.33681473,0.27253672,0.39005604,0.28944966,-0.17302142,-0.10115902,-0.08119623,-0.11685766,-0.14496355,-0.14737698,-0.15855522,-0.11894035,-0.25386751, 
1706.23,0.32317585,0.66740829,0.34221321,0.33262897,0.27455425,0.38795242,0.29098824,-0.1761145,-0.1009175,-0.08025564,-0.11687306,-0.14407404,-0.15148829,-0.15862796,-0.12091967,-0.25691897, 
1706.43,0.32092243,0.67090487,0.34286588,0.33362374,0.26984546,0.38568965,0.29189491,-0.17014177,-0.09963693,-0.08234557,-0.11547004,-0.14586562,-0.14588867,-0.15972605,-0.11842064,-0.25347605, 
1706.63,0.31893671,0.67281663,0.33902353,0.33273873,0.27238885,0.38243306,0.28939983,-0.1737099,-0.10008804,-0.07976981,-0.11473451,-0.14666961,-0.14851347,-0.16104703,-0.11867972,-0.25570154, 
1706.82,0.3179706,0.67287523,0.34346312,0.33476999,0.27373561,0.39002854,0.2924532,-0.17461535,-0.09642348,-0.07648033,-0.11538886,-0.14203641,-0.14922883,-0.16106324,-0.12365741,-0.25492764, 
1707.01,0.32099313,0.67250431,0.33727452,0.33287016,0.27182406,0.38577002,0.29119492,-0.17400095,-0.1023707,-0.08312508,-0.11712082,-0.14627598,-0.14733587,-0.16313994,-0.12375683,-0.25488082, 
1707.23,0.31714162,0.66966701,0.34144229,0.33449936,0.27469885,0.38908863,0.29288182,-0.17109954,-0.10078611,-0.07930853,-0.11553236,-0.14403607,-0.15023907,-0.15556097,-0.12307064,-0.25170806, 
1707.43,0.31973171,0.67184955,0.34184211,0.33548483,0.27395085,0.38944721,0.28949714,-0.17126368,-0.09912366,-0.07675473,-0.11926512,-0.14132573,-0.14408925,-0.16293682,-0.12243528,-0.25682747, 
1707.63,0.32086962,0.67057258,0.33984503,0.33225605,0.27395737,0.38428745,0.29582843,-0.17125286,-0.10094143,-0.08117033,-0.11763519,-0.14276224,-0.1469346,-0.16230172,-0.12083538,-0.25354564, 
1707.82,0.31762904,0.67110562,0.33871126,0.33350489,0.27333635,0.38874763,0.29387566,-0.1728268,-0.09995188,-0.07781103,-0.11562435,-0.14278954,-0.14728932,-0.16182399,-0.11644673,-0.25654086, 
1708.02,0.31920621,0.6761896,0.34049228,0.33691734,0.26890782,0.38787127,0.28981087,-0.17118639,-0.10392896,-0.08322071,-0.11978032,-0.14290141,-0.14643577,-0.16083534,-0.11860681,-0.25483787, 
1708.22,0.31669477,0.6748898,0.33715701,0.3340221,0.27163458,0.38471869,0.29214463,-0.17195386,-0.1016103,-0.0760114,-0.11455517,-0.14151289,-0.14984494,-0.15945683,-0.1175573,-0.25766149, 
1708.41,0.32368731,0.67376411,0.34041345,0.33542454,0.27436835,0.38614008,0.29363987,-0.17619558,-0.10164271,-0.08016089,-0.11461575,-0.140609,-0.1491618,-0.16003735,-0.11772474,-0.25373581, 
1708.63,0.31845239,0.67682779,0.34327373,0.33360723,0.27526718,0.39158314,0.28777662,-0.17226718,-0.10180302,-0.08015967,-0.1157418,-0.14414297,-0.14876893,-0.16030975,-0.11580136,-0.2547248, 
1708.83,0.31772348,0.67634237,0.33735546,0.33340287,0.27282068,0.38712397,0.29204985,-0.1730071,-0.10067318,-0.07858776,-0.11767848,-0.14421329,-0.14697316,-0.15693857,-0.12088571,-0.2525712, 
1709.02,0.32001302,0.67156488,0.33781376,0.33657143,0.27174616,0.38793391,0.29475009,-0.17019129,-0.10417864,-0.08433066,-0.11922643,-0.1426695,-0.15036979,-0.16087237,-0.11976308,-0.25593233, 
1709.22,0.3174156,0.67675513,0.33772475,0.33761391,0.27171695,0.38856924,0.29015788,-0.175174,-0.10278254,-0.08057333,-0.11421698,-0.14384601,-0.15093796,-0.16096085,-0.12212114,-0.25424093, 
1709.43,0.31730026,0.67749065,0.33891246,0.33472493,0.27439782,0.38674158,0.29519859,-0.17050679,-0.09920506,-0.08083142,-0.1160562,-0.14088707,-0.1474046,-0.15953511,-0.12277032,-0.25694689, 
1709.61,0.31818807,0.67460269,0.33757734,0.33434507,0.27451649,0.38690382,0.28871292,-0.16904195,-0.09952457,-0.0779306,-0.119278,-0.14241894,-0.14786217,-0.16218302,-0.1185322,-0.2545467, 
1709.83,0.31791267,0.67375213,0.3405883,0.33396989,0.27048463,0.3874543,0.28977188,-0.170752,-0.10212464,-0.08315212,-0.11864115,-0.14524351,-0.14533542,-0.16252895,-0.11983118,-0.25519842, 
1710.03,0.32108691,0.67761612,0.33824888,0.33529299,0.27464688,0.3858133,0.28993571,-0.17485332,-0.10123498,-0.08128186,-0.11543794,-0.14136684,-0.1466071,-0.16241644,-0.11970089,-0.252745, 
1710.22,0.31962353,0.68376696,0.33823413,0.33510312,0.2729072,0.3866913,0.29119721,-0.17278795,-0.10227614,-0.08096111,-0.1177242,-0.14285845,-0.1510289,-0.15811199,-0.12407219,-0.25668746, 
1710.42,0.31793347,0.67617464,0.33889648,0.33345377,0.27541551,0.3835099,0.29357377,-0.1776548,-0.10342263,-0.07953494,-0.11496837,-0.14629795,-0.14792727,-0.15959786,-0.11969043,-0.25340015, 
1710.63,0.31905535,0.67785043,0.34080431,0.33168602,0.26988065,0.38604653,0.29018447,-0.17088142,-0.1019063,-0.08345044,-0.11668941,-0.14215137,-0.1459856,-0.15814532,-0.12064037,-0.25358656, 
1710.83,0.31651017,0.6781534,0.33687338,0.33361474,0.27273086,0.38569355,0.29251152,-0.17473334,-0.10250412,-0.07970615,-0.11610848,-0.14319204,-0.15199554,-0.15999006,-0.12012447,-0.2555753, 
1711.03,0.31868765,0.68067104,0.34258708,0.33430395,0.27476305,0.38620347,0.29294902,-0.17248181,-0.1000848,-0.07954165,-0.11680413,-0.14157169,-0.14925942,-0.16115826,-0.12042601,-0.25647703, 
1711.22,0.31472486,0.6766991,0.33847776,0.33567575,0.2722851,0.38399446,0.2941581,-0.16985525,-0.09807768,-0.08076654,-0.1144627,-0.14270443,-0.14910536,-0.15997615,-0.11894483,-0.25337029, 
1711.42,0.31964919,0.67960376,0.34113029,0.33283776,0.27551055,0.38380411,0.29288301,-0.16889785,-0.10247948,-0.07984723,-0.12060267,-0.14131646,-0.14951314,-0.16095302,-0.1213933,-0.25364092, 
1711.63,0.32269818,0.68335593,0.33791733,0.33378434,0.27196482,0.38563597,0.29178384,-0.17422824,-0.10111424,-0.07829153,-0.11571566,-0.14236714,-0.14976747,-0.15722789,-0.1182077,-0.25472155, 
1711.83,0.3208901,0.68091625,0.34075567,0.3337484,0.27113041,0.38721216,0.29048222,-0.17511909,-0.10312652,-0.08149032,-0.11664394,-0.14407317,-0.14752391,-0.16069485,-0.11911397,-0.25585237, 
1712.03,0.32105711,0.68093854,0.34123507,0.33265707,0.2733576,0.39008,0.29347065,-0.17183958,-0.10033207,-0.07804202,-0.11785567,-0.14613652,-0.14768609,-0.1608583,-0.12047743,-0.25706029, 
1712.23,0.31966636,0.68118584,0.34152845,0.33616716,0.27288267,0.38434118,0.28986889,-0.17267641,-0.09845546,-0.08490746,-0.11659402,-0.1398239,-0.14878376,-0.16207623,-0.12019848,-0.25642547, 
1712.42,0.31907812,0.67863083,0.33908775,0.33398041,0.27042186,0.38608742,0.29576686,-0.17010395,-0.105874,-0.0803688,-0.11870845,-0.14264531,-0.14889452,-0.15800928,-0.1197164,-0.25462624, 
1712.62,0.31920031,0.68300134,0.34001425,0.33549374,0.27217478,0.38389128,0.29482481,-0.17443956,-0.09894484,-0.07743522,-0.11889824,-0.14164257,-0.14510752,-0.16431218,-0.12022967,-0.25559852, 
1712.83,0.32278976,0.68622237,0.34129146,0.33364806,0.27439886,0.38634446,0.29153499,-0.17336458,-0.09982429,-0.08200943,-0.11430943,-0.14588313,-0.14590363,-0.15717021,-0.1201565,-0.25546107, 
1713.03,0.32233039,0.68290049,0.33834529,0.3341262,0.27330706,0.38495886,0.2927466,-0.17149901,-0.10079368,-0.08086135,-0.11354762,-0.13941969,-0.14983974,-0.16253626,-0.12272764,-0.25391161, 
1713.23,0.31663507,0.68462086,0.33820128,0.33686119,0.2708534,0.38694263,0.29204026,-0.1704023,-0.09964462,-0.07978218,-0.11600885,-0.1451201,-0.14801058,-0.16083314,-0.11543056,-0.25407147, 
1713.44,0.31746936,0.68317503,0.33941105,0.33602017,0.27143627,0.3886885,0.29232845,-0.17457438,-0.10128105,-0.07926789,-0.11613591,-0.14571922,-0.14549828,-0.16110538,-0.1170155,-0.2561661, 
1713.62,0.32005996,0.68353933,0.34318456,0.33458412,0.27518058,0.38710293,0.29220009,-0.17063141,-0.10023214,-0.07972895,-0.11577238,-0.14419928,-0.1476244,-0.15820831,-0.12091771,-0.25449517, 
1713.83,0.32365668,0.6874004,0.34121135,0.33370852,0.27081698,0.38924998,0.2924031,-0.17530495,-0.10061886,-0.0745724,-0.11817609,-0.13907701,-0.14631586,-0.15942767,-0.12177107,-0.25935048, 
1714.01,0.3207159,0.68552881,0.33926073,0.33710068,0.2761924,0.39028314,0.29516882,-0.17602342,-0.10093065,-0.08158739,-0.11987691,-0.14178181,-0.14601131,-0.15859906,-0.12471639,-0.2549578, 
1714.23,0.31860656,0.68651247,0.34152496,0.33409634,0.27509651,0.38382411,0.29192728,-0.17471001,-0.10002503,-0.07825716,-0.11940227,-0.13989072,-0.14610849,-0.15518855,-0.11492515,-0.25584379, 
1714.43,0.31818449,0.68551874,0.34142375,0.33183691,0.27955386,0.38851574,0.28964832,-0.17153582,-0.10028389,-0.0797991,-0.1166439,-0.1426153,-0.15176924,-0.1579846,-0.1187278,-0.25491264, 
1714.62,0.31725046,0.68707764,0.34038138,0.33048999,0.27200702,0.38600302,0.29015449,-0.17297144,-0.10485984,-0.08005721,-0.11797564,-0.1435917,-0.14585327,-0.16075796,-0.12199218,-0.25435275, 
1714.82,0.32164249,0.68569338,0.3384926,0.33439386,0.2714065,0.38746837,0.29547951,-0.17214002,-0.10230716,-0.07572923,-0.11837216,-0.14197765,-0.14321147,-0.16051373,-0.12060352,-0.25973102, 
1715.03,0.31912425,0.68630892,0.34263834,0.33188865,0.27276748,0.38391191,0.29183114,-0.17318766,-0.10441752,-0.07682291,-0.11511835,-0.14078723,-0.14618742,-0.16003695,-0.1212542,-0.25694525, 
1715.21,0.31899142,0.68095338,0.34025303,0.33541149,0.27372995,0.38863909,0.29231453,-0.17299362,-0.10546179,-0.07808378,-0.11526342,-0.14306508,-0.14940752,-0.16096342,-0.1170335,-0.25598392, 
1715.43,0.31760991,0.68735105,0.34214795,0.33540964,0.27045649,0.38618156,0.28741893,-0.17267288,-0.10023963,-0.07827987,-0.11510667,-0.14320864,-0.14824033,-0.16006523,-0.12067644,-0.2525472, 
1715.63,0.31814715,0.68509114,0.34188038,0.33452141,0.2712504,0.38713974,0.2915647,-0.17481676,-0.10131445,-0.07724421,-0.11452909,-0.14124018,-0.14532031,-0.15898426,-0.12147868,-0.25558132, 
1715.81,0.3175,0.68784767,0.33874074,0.33450055,0.27293989,0.38420883,0.29218268,-0.17107393,-0.10166823,-0.0796646,-0.11748312,-0.13736545,-0.14629473,-0.16282472,-0.11955731,-0.25585532, 
1716.02,0.31839329,0.68758297,0.34214461,0.33515516,0.2719678,0.38893124,0.29125544,-0.172078,-0.10307362,-0.07721061,-0.11544966,-0.13828355,-0.1486603,-0.16256204,-0.11893501,-0.25520757, 
1716.23,0.32182807,0.68501937,0.34227106,0.33653492,0.27581161,0.3871896,0.29178894,-0.17441121,-0.10255669,-0.07619075,-0.11514118,-0.14299889,-0.14682545,-0.16379932,-0.1202295,-0.25404802, 
1716.41,0.31785381,0.69311541,0.34068304,0.33602518,0.27509174,0.38824117,0.28504726,-0.17257249,-0.10320424,-0.07807508,-0.11375774,-0.13886581,-0.14846964,-0.16443075,-0.11538348,-0.25659168, 
1716.63,0.31650138,0.68882942,0.33659968,0.33463937,0.27110529,0.38997176,0.29133171,-0.17189367,-0.10386817,-0.07768897,-0.1188292,-0.14474069,-0.14673308,-0.16106951,-0.12170386,-0.25752473, 
1716.82,0.31595263,0.69431239,0.33620191,0.336079,0.27419889,0.3871482,0.29127026,-0.17237426,-0.09710006,-0.07681287,-0.1144161,-0.13840367,-0.14990875,-0.16004239,-0.12105074,-0.25198901, 
1717.01,0.32062265,0.690687,0.33928978,0.33388716,0.27527979,0.38538298,0.28754121,-0.17477895,-0.10207696,-0.07842179,-0.11493871,-0.14655527,-0.14468724,-0.1621072,-0.12065589,-0.25332534, 
1717.22,0.31897101,0.69368845,0.34028229,0.33142981,0.27233329,0.38974249,0.28876257,-0.17363089,-0.10096152,-0.07689409,-0.11734563,-0.14186035,-0.14933093,-0.15880781,-0.11850297,-0.25216591, 
1717.43,0.31945577,0.68783277,0.33871102,0.33353439,0.27338171,0.38842005,0.2907939,-0.17556582,-0.10080127,-0.0792473,-0.11969101,-0.14164495,-0.14976035,-0.15997799,-0.11603948,-0.25597072, 
1717.63,0.3177565,0.69148588,0.33963275,0.33467701,0.27430525,0.38901219,0.29088271,-0.17374822,-0.0996784,-0.07915201,-0.1191026,-0.14021868,-0.14692287,-0.16001736,-0.12269726,-0.25340781, 
1717.83,0.31682897,0.69216448,0.34371936,0.33485746,0.27456719,0.38869295,0.29346386,-0.17062855,-0.10148592,-0.08042246,-0.11933678,-0.13889943,-0.14796078,-0.16231267,-0.11790453,-0.2535103, 
1718.02,0.32015452,0.69141185,0.34217414,0.3322714,0.27165502,0.38763341,0.2933493,-0.17422076,-0.10133263,-0.0767125,-0.1146493,-0.14150155,-0.14676781,-0.16008112,-0.11948016,-0.25336936, 
1718.22,0.32023722,0.69069934,0.33888844,0.33420384,0.27677158,0.38294715,0.29371578,-0.17474169,-0.10134984,-0.07966954,-0.11821102,-0.1461516,-0.14761125,-0.16168837,-0.12277891,-0.25352153, 
1718.43,0.3233144,0.69279778,0.34311077,0.33286756,0.27160048,0.38635492,0.29624915,-0.17368698,-0.10273471,-0.08054692,-0.11930712,-0.14270817,-0.15119527,-0.16335948,-0.12010338,-0.25714323, 
1718.63,0.32045382,0.6932649,0.3406688,0.33604005,0.27178648,0.38453755,0.28828853,-0.17240238,-0.10081543,-0.0765103,-0.11858598,-0.13804397,-0.14693931,-0.16174404,-0.12086909,-0.25593704, 
1718.83,0.32214549,0.69439977,0.33960703,0.33403793,0.27438051,0.38954726,0.2929385,-0.17410655,-0.10186308,-0.07922103,-0.11158231,-0.14080657,-0.14781438,-0.16257563,-0.11950269,-0.25311935, 
1719.02,0.31901845,0.6952759,0.33773336,0.3380622,0.27307162,0.38602832,0.29459542,-0.1784811,-0.0960764,-0.07937929,-0.11444987,-0.13880061,-0.1504031,-0.16170886,-0.11913452,-0.2558127, 
1719.22,0.31910029,0.6891827,0.34203684,0.33213165,0.27320126,0.38725683,0.29103887,-0.17377387,-0.10019914,-0.07941973,-0.11654443,-0.14210741,-0.14972951,-0.15760697,-0.12317096,-0.25284275, 
1719.43,0.3196232,0.69542128,0.33585659,0.33700487,0.27443239,0.38869512,0.29025787,-0.17405647,-0.10245528,-0.07894255,-0.11733747,-0.14234807,-0.14896011,-0.16138665,-0.11887564,-0.25622401, 
1719.63,0.31797445,0.69174594,0.33849996,0.33128804,0.27136686,0.38684401,0.28984454,-0.16987139,-0.10162851,-0.07300735,-0.11415426,-0.13877195,-0.14911418,-0.1632788,-0.1211559,-0.25584844, 
1719.83,0.32137784,0.68966562,0.33985263,0.33463767,0.27440637,0.38367158,0.29148647,-0.17302185,-0.103785,-0.07786572,-0.11539693,-0.14147989,-0.15012838,-0.16087513,-0.12228503,-0.25725284, 
1720.03,0.32168344,0.69376087,0.33895233,0.33309641,0.2715354,0.38794157,0.29173416,-0.17427024,-0.10281567,-0.07592732,-0.11782751,-0.14023979,-0.14618102,-0.15533145,-0.12351556,-0.25604019, 
1720.22,0.31826416,0.69627607,0.33893234,0.33232111,0.2734403,0.38971233,0.28772619,-0.17657076,-0.10169494,-0.07497561,-0.11626329,-0.13836433,-0.14686483,-0.15808834,-0.12014253,-0.25189966, 
1720.42,0.32178444,0.69754475,0.34362048,0.33295548,0.27623868,0.39013267,0.29276896,-0.17274737,-0.10417064,-0.07637363,-0.11426263,-0.14242251,-0.14850663,-0.16176285,-0.11882561,-0.25552756, 
1720.61,0.31562117,0.69568443,0.33987021,0.33378056,0.27333906,0.38894853,0.29079527,-0.17428017,-0.09763157,-0.07744402,-0.11695877,-0.14202294,-0.15050633,-0.16089435,-0.11997659,-0.25546789, 
1720.83,0.31999272,0.69602132,0.33911219,0.3307071,0.27394995,0.39006057,0.28833592,-0.17455229,-0.10066791,-0.07667287,-0.1163738,-0.13884006,-0.14201698,-0.1595106,-0.12064045,-0.25509503, 
1721.03,0.32220432,0.69866878,0.33881867,0.33629948,0.27515858,0.38631079,0.29551965,-0.17606731,-0.10252213,-0.07816679,-0.10981131,-0.13872147,-0.14925088,-0.16114457,-0.11904023,-0.25607419, 
1721.23,0.31729251,0.69438148,0.34187278,0.33573911,0.27592972,0.39070651,0.29053104,-0.17620388,-0.10132897,-0.07456513,-0.11652477,-0.1438178,-0.15009332,-0.16020589,-0.12051219,-0.25459, 
1721.41,0.31877133,0.69878799,0.34203383,0.33418933,0.2729342,0.39105597,0.2921094,-0.1776363,-0.10040314,-0.07403264,-0.11408118,-0.14305644,-0.14633769,-0.1577335,-0.12241529,-0.25857267, 
1721.63,0.31849644,0.69784749,0.33991891,0.33375227,0.27335858,0.38678068,0.29014799,-0.1732709,-0.10428224,-0.0794553,-0.11484274,-0.14084752,-0.14833912,-0.16315416,-0.12065902,-0.25425878, 
1721.83,0.32002524,0.69528508,0.34134266,0.33277133,0.26911515,0.38375434,0.29060516,-0.17114274,-0.10339002,-0.0786642,-0.11417241,-0.14269696,-0.14817053,-0.16200313,-0.11903068,-0.26050234, 
1722.01,0.32120481,0.69876075,0.34210357,0.3344532,0.27495658,0.38473538,0.29254383,-0.17644213,-0.09829926,-0.07787465,-0.11488095,-0.14371777,-0.14771301,-0.15861516,-0.11818489,-0.25787023, 
1722.23,0.31876081,0.69743484,0.34121999,0.33334634,0.27165288,0.38632143,0.29257387,-0.17394656,-0.09872115,-0.07815579,-0.11221181,-0.14562774,-0.15128464,-0.16609059,-0.12073897,-0.25712755, 
1722.42,0.3199546,0.69941306,0.3410871,0.33743808,0.27366406,0.38829806,0.29185,-0.17192,-0.10215198,-0.07628152,-0.11283522,-0.14390549,-0.15197192,-0.16092627,-0.11718127,-0.2516228, 
1722.61,0.31974262,0.69752777,0.3437525,0.33552638,0.2766988,0.38739523,0.29413009,-0.1719588,-0.09791394,-0.07576746,-0.1172578,-0.14538833,-0.15002346,-0.1620553,-0.11782411,-0.25389391, 
1722.83,0.3184934,0.69614249,0.3414633,0.33704785,0.27521941,0.38516819,0.29344815,-0.16997719,-0.09928206,-0.07432459,-0.11640493,-0.14385983,-0.14883898,-0.16052498,-0.11828426,-0.25671408, 
1723.03,0.32041153,0.70211595,0.34498706,0.33645219,0.27697167,0.38522896,0.29037601,-0.17669463,-0.09743812,-0.07843809,-0.11166264,-0.14301834,-0.14673047,-0.16229604,-0.1210007,-0.25519353, 
1723.22,0.3219839,0.69315267,0.34109512,0.33602679,0.27168089,0.38686439,0.29067057,-0.17332172,-0.10364477,-0.07773762,-0.12068392,-0.14374246,-0.14857246,-0.15814526,-0.12054254,-0.25555658, 
1723.43,0.31486809,0.69826406,0.34122121,0.33505535,0.27224323,0.38467407,0.29087871,-0.17348988,-0.10079564,-0.07645788,-0.11685255,-0.14009272,-0.14840043,-0.15648283,-0.12058362,-0.25652897, 
1723.62,0.32089913,0.70322192,0.34091359,0.33485416,0.27191731,0.38856727,0.28502953,-0.17240556,-0.10318302,-0.07878148,-0.11754152,-0.14510828,-0.14663321,-0.16127148,-0.11854803,-0.25372776, 
1723.81,0.31852806,0.69890946,0.33759877,0.33429533,0.27511433,0.3863422,0.29378682,-0.17228281,-0.10157252,-0.07562164,-0.11424991,-0.13886613,-0.14733723,-0.15739018,-0.12097397,-0.25323522, 
1724.03,0.31976289,0.70361823,0.33895087,0.3374421,0.27559453,0.38586298,0.29335111,-0.17142969,-0.10258085,-0.07476095,-0.11879098,-0.14198875,-0.15102038,-0.16184328,-0.12459366,-0.25844198, 
1724.23,0.32271016,0.70248598,0.33874547,0.33580813,0.26930302,0.3916637,0.29363433,-0.17448147,-0.10407048,-0.07625242,-0.11644508,-0.14518745,-0.14963111,-0.16389371,-0.1198798,-0.25488481, 
1724.43,0.31980944,0.70323634,0.34291106,0.33442298,0.27271029,0.38434085,0.29044616,-0.1741786,-0.10349732,-0.07837383,-0.11736258,-0.14464924,-0.14736934,-0.16212182,-0.11903945,-0.25634074, 
1724.62,0.31481975,0.70358413,0.34216109,0.33341607,0.26977777,0.3888776,0.28975236,-0.17325626,-0.09801589,-0.07322069,-0.11347456,-0.1456545,-0.14507505,-0.16008759,-0.12409054,-0.25661486, 
1724.82,0.32223165,0.69891685,0.34147292,0.33377296,0.26975814,0.38626888,0.29002151,-0.17559773,-0.09997428,-0.07797392,-0.11623922,-0.14490299,-0.14688762,-0.16273563,-0.11852856,-0.25645858, 
1725.03,0.31662464,0.70296097,0.34134135,0.3368229,0.2722882,0.38595906,0.28756577,-0.17241056,-0.10221625,-0.07459924,-0.11587135,-0.14514533,-0.14519362,-0.1596033,-0.12143061,-0.25603533, 
